time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
1999-09-15T02:00:00,129.5,26.0,热带低压(TD),6,12,,,1004,,,,
1999-09-15T08:00:00,129.2,26.5,热带低压(TD),6,12,,,1004,,,,
1999-09-15T14:00:00,129.4,27.1,热带低压(TD),7,15,,,1002,,,,
1999-09-15T20:00:00,128.9,27.9,热带低压(TD),7,15,,,1002,,,,
1999-09-16T02:00:00,128.5,28.5,热带低压(TD),7,15,,,998,,,,
1999-09-16T08:00:00,128.1,29.5,热带风暴(TS),8,18,,,994,,,,
1999-09-16T14:00:00,127.5,29.7,热带风暴(TS),9,23,,,990,,,,
1999-09-16T20:00:00,127.1,29.8,热带风暴(TS),9,23,,,990,,,,
1999-09-17T02:00:00,127.1,29.8,热带风暴(TS),9,23,,,990,,,,
1999-09-17T08:00:00,126.7,29.8,强热带风暴(STS),10,25,,,985,,,,
1999-09-17T14:00:00,126.2,29.7,强热带风暴(STS),10,25,,,985,,,,
1999-09-17T20:00:00,125.8,29.8,强热带风暴(STS),10,25,,,985,,,,
1999-09-18T02:00:00,125.5,29.8,强热带风暴(STS),10,25,,,985,,,,
1999-09-18T08:00:00,124.7,30.0,热带风暴(TS),9,23,,,990,,,,
1999-09-18T14:00:00,123.8,30.4,热带风暴(TS),9,23,,,990,,,,
1999-09-18T20:00:00,122.9,31.0,热带风暴(TS),9,23,,,990,,,,
1999-09-19T02:00:00,122.3,31.6,热带风暴(TS),8,20,,,992,,,,
1999-09-19T08:00:00,122.0,32.5,热带低压(TD),7,15,,,998,,,,
1999-09-19T14:00:00,122.3,33.5,热带低压(TD),7,15,,,1000,,,,
1999-09-19T20:00:00,123.0,34.3,热带低压(TD),7,15,,,1000,,,,
1999-09-20T02:00:00,124.3,34.5,热带低压(TD),7,15,,,1000,,,,
1999-09-20T08:00:00,124.6,34.5,热带低压(TD),6,12,,,1002,,,,
1999-09-20T14:00:00,124.9,34.5,,5,10,,,1002,,,,
