time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1989-07-28T08:00:00,129.5,23.0,热带低压(TD),7,15,,,998,,,,,,,,,,,,,,,,,
1989-07-28T14:00:00,129.5,23.0,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1989-07-28T20:00:00,129.5,23.0,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1989-07-29T02:00:00,129.5,23.0,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1989-07-29T08:00:00,130.5,21.9,热带风暴(TS),8,20,,,992,,,,,,,,,,,,,,,,,
1989-07-29T14:00:00,131.9,21.6,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1989-07-29T20:00:00,133.0,22.5,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1989-07-30T02:00:00,134.5,22.8,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1989-07-30T08:00:00,136.0,23.9,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1989-07-30T14:00:00,137.4,25.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-07-30T20:00:00,138.1,26.4,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-07-31T02:00:00,137.5,28.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-07-31T08:00:00,135.6,28.7,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-07-31T14:00:00,132.5,29.2,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-07-31T20:00:00,130.6,28.6,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-08-01T02:00:00,130.0,28.0,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-08-01T08:00:00,129.6,27.5,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-08-01T14:00:00,129.4,27.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-08-01T20:00:00,129.4,27.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-08-02T02:00:00,129.2,26.5,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-08-02T08:00:00,128.9,26.7,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-08-02T14:00:00,128.6,27.2,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-08-02T20:00:00,128.2,27.6,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-08-03T02:00:00,127.8,28.5,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-08-03T08:00:00,127.0,29.4,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-08-03T14:00:00,125.1,29.9,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-08-03T20:00:00,124.0,30.5,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-08-04T02:00:00,122.6,31.0,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1989-08-04T08:00:00,121.4,31.3,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1989-08-04T14:00:00,120.3,31.5,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1989-08-04T20:00:00,119.0,31.6,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1989-08-05T02:00:00,118.0,32.0,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1989-08-05T08:00:00,117.5,31.7,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1989-08-05T14:00:00,117.0,31.5,热带低压(TD),6,12,,,995,,,,,,,,,,,,,,,,,
1989-08-05T20:00:00,116.2,31.9,热带低压(TD),6,12,,,996,,,,,,,,,,,,,,,,,
1989-08-06T02:00:00,116.2,31.9,热带低压(TD),6,12,,,997,,,,,,,,,,,,,,,,,
1989-08-06T08:00:00,115.8,32.5,,5,10,,,997,,,,,,,,,,,,,,,,,
1989-08-06T14:00:00,115.8,32.5,,5,10,,,997,,,,,,,,,,,,,,,,,
1989-08-06T20:00:00,114.8,32.5,,5,10,,,998,,,,,,,,,,,,,,,,,
1989-08-07T02:00:00,113.6,31.7,,5,10,,,999,,,,,,,,,,,,,,,,,
1989-08-07T08:00:00,113.2,31.2,,5,10,,,1000,,,,,,,,,,,,,,,,,
