time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
1945-11-14T12:00:00,118.8,9.8,热带低压(TD),6,12,,,,,,,
1945-11-14T18:00:00,117.9,10.2,热带低压(TD),6,12,,,,,,,
1945-11-15T00:00:00,117.0,10.6,热带低压(TD),7,15,,,,,,,
1945-11-15T06:00:00,116.1,10.9,热带低压(TD),7,15,,,,,,,
1945-11-15T12:00:00,115.3,11.3,热带低压(TD),7,17,,,,,,,
1945-11-15T18:00:00,114.3,12.0,热带低压(TD),7,17,,,,,,,
1945-11-16T00:00:00,113.6,12.4,热带低压(TD),7,17,,,,,,,
1945-11-16T06:00:00,112.8,12.7,热带风暴(TS),8,20,,,,,,,
1945-11-16T12:00:00,111.4,13.0,热带风暴(TS),8,20,,,,,,,
1945-11-16T18:00:00,110.4,13.4,热带风暴(TS),8,20,,,,,,,
1945-11-17T00:00:00,109.2,13.4,热带低压(TD),7,17,,,,,,,
