time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1959-08-24T14:00:00,146.7,16.0,,0,0,,,1005,,,,,,,,,,,,,,,,,
1959-08-24T20:00:00,146.0,16.0,,0,0,,,1003,,,,,,,,,,,,,,,,,
1959-08-25T02:00:00,145.2,16.0,热带低压(TD),7,15,,,1003,,,,,,,,,,,,,,,,,
1959-08-25T08:00:00,144.2,15.9,热带风暴(TS),8,20,,,1000,,,,,,,,,,,,,,,,,
1959-08-25T14:00:00,143.2,15.9,热带风暴(TS),8,20,,,999,,,,,,,,,,,,,,,,,
1959-08-25T20:00:00,142.1,15.9,强热带风暴(STS),10,25,,,997,,,,,,,,,,,,,,,,,
1959-08-26T02:00:00,140.8,15.8,强热带风暴(STS),10,25,,,994,,,,,,,,,,,,,,,,,
1959-08-26T08:00:00,139.9,15.6,台风(TY),12,35,,,987,,,,,,,,,,,,,,,,,
1959-08-26T14:00:00,139.1,15.5,台风(TY),13,40,,,982,,,,,,,,,,,,,,,,,
1959-08-26T20:00:00,138.2,15.8,强台风(STY),14,45,,,978,,,,,,,,,,,,,,,,,
1959-08-27T02:00:00,137.3,16.3,强台风(STY),15,50,,,974,,,,,,,,,,,,,,,,,
1959-08-27T08:00:00,135.9,16.6,强台风(STY),15,50,,,969,,,,,,,,,,,,,,,,,
1959-08-27T14:00:00,134.4,16.6,强台风(STY),15,50,,,963,,,,,,,,,,,,,,,,,
1959-08-27T20:00:00,133.2,17.2,超强台风(Super TY),17,60,,,948,,,,,,,,,,,,,,,,,
1959-08-28T02:00:00,131.9,17.8,超强台风(Super TY),18,65,,,930,,,,,,,,,,,,,,,,,
1959-08-28T08:00:00,130.6,18.7,超强台风(Super TY),18,75,,,912,,,,,,,,,,,,,,,,,
1959-08-28T14:00:00,129.2,19.1,超强台风(Super TY),18,85,,,902,,,,,,,,,,,,,,,,,
1959-08-28T20:00:00,128.2,20.4,超强台风(Super TY),18,90,,,895,,,,,,,,,,,,,,,,,
1959-08-29T02:00:00,126.4,21.0,超强台风(Super TY),18,95,,,888,,,,,,,,,,,,,,,,,
1959-08-29T08:00:00,124.7,21.4,超强台风(Super TY),18,100,,,885,,,,,,,,,,,,,,,,,
1959-08-29T14:00:00,123.4,22.3,超强台风(Super TY),18,100,,,898,,,,,,,,,,,,,,,,,
1959-08-29T20:00:00,121.7,23.0,超强台风(Super TY),18,80,,,920,,,,,,,,,,,,,,,,,
1959-08-30T02:00:00,120.1,23.5,超强台风(Super TY),18,65,,,950,,,,,,,,,,,,,,,,,
1959-08-30T08:00:00,119.4,24.3,强台风(STY),15,50,,,960,,,,,,,,,,,,,,,,,
1959-08-30T14:00:00,118.9,25.0,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1959-08-30T20:00:00,117.6,25.8,热带低压(TD),7,15,,,976,,,,,,,,,,,,,,,,,
1959-08-31T02:00:00,117.2,26.7,,5,10,,,977,,,,,,,,,,,,,,,,,
1959-08-31T08:00:00,117.0,27.2,,5,10,,,982,,,,,,,,,,,,,,,,,
1959-08-31T14:00:00,116.6,27.9,,5,10,,,990,,,,,,,,,,,,,,,,,
1959-08-31T20:00:00,117.2,28.7,,5,10,,,992,,,,,,,,,,,,,,,,,
1959-09-01T02:00:00,120.7,32.1,热带低压(TD),7,15,,,994,,,,,,,,,,,,,,,,,
1959-09-01T08:00:00,123.0,33.5,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1959-09-01T14:00:00,125.5,35.0,热带风暴(TS),8,20,,,996,,,,,,,,,,,,,,,,,
1959-09-01T20:00:00,128.4,35.7,热带风暴(TS),8,20,,,1000,,,,,,,,,,,,,,,,,
1959-09-02T02:00:00,131.4,36.7,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1959-09-02T08:00:00,135.5,37.5,,0,0,,,1000,,,,,,,,,,,,,,,,,
1959-09-02T14:00:00,137.5,36.5,,0,0,,,1000,,,,,,,,,,,,,,,,,
1959-09-02T20:00:00,139.5,35.5,,0,0,,,1001,,,,,,,,,,,,,,,,,
1959-09-03T02:00:00,140.4,34.8,,0,0,,,1004,,,,,,,,,,,,,,,,,
