time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1994-08-28T20:00:00,179.3,22.2,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1994-08-29T02:00:00,178.3,22.8,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1994-08-29T08:00:00,177.3,23.3,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1994-08-29T14:00:00,176.4,23.8,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
1994-08-29T20:00:00,175.6,24.3,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
1994-08-30T02:00:00,175.0,24.8,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
1994-08-30T08:00:00,174.5,25.2,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1994-08-30T14:00:00,174.1,25.6,台风(TY),13,40,,,960,,,,,,,,,,,,,,,,,
1994-08-30T20:00:00,173.8,26.0,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1994-08-31T02:00:00,173.4,26.4,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
1994-08-31T08:00:00,173.1,26.9,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
1994-08-31T14:00:00,172.8,27.4,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1994-08-31T20:00:00,173.1,27.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1994-09-01T02:00:00,173.5,28.0,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1994-09-01T08:00:00,173.8,27.8,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
1994-09-01T14:00:00,173.8,27.8,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
1994-09-01T20:00:00,174.1,27.4,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1994-09-02T02:00:00,174.4,27.3,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-02T08:00:00,174.8,27.3,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-02T14:00:00,175.3,27.3,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-02T20:00:00,175.8,27.3,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-03T02:00:00,176.3,27.3,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-03T08:00:00,176.7,27.2,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-03T14:00:00,177.2,27.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-03T20:00:00,177.5,26.9,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-04T02:00:00,177.8,26.7,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-04T08:00:00,178.0,26.5,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-04T14:00:00,178.3,26.3,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-04T20:00:00,178.5,26.2,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-05T02:00:00,178.5,26.2,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1994-09-05T08:00:00,178.2,26.0,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1994-09-05T14:00:00,177.8,26.1,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1994-09-05T20:00:00,177.5,26.3,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1994-09-06T02:00:00,177.2,26.7,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1994-09-06T08:00:00,176.8,27.1,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1994-09-06T14:00:00,176.2,27.7,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1994-09-06T20:00:00,175.6,28.1,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-07T02:00:00,175.4,28.5,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-07T08:00:00,175.2,29.0,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-07T14:00:00,175.3,29.4,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-07T20:00:00,175.9,29.5,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-08T02:00:00,176.6,29.6,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
1994-09-08T08:00:00,177.5,29.9,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1994-09-08T14:00:00,178.8,30.5,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
1994-09-08T20:00:00,179.8,31.0,强热带风暴(STS),10,25,,,985,,,,,,,,,,,,,,,,,
