time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
2003-05-19T08:00:00,150.3,7.1,热带低压(TD),6,12,,,1006,,,,,,,,,,,,,,,,,
2003-05-19T14:00:00,150.3,7.1,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
2003-05-19T20:00:00,150.3,7.1,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
2003-05-20T02:00:00,150.3,7.1,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
2003-05-20T08:00:00,150.9,7.3,热带低压(TD),7,15,,,1004,,,,,,,,,,,,,,,,,
2003-05-20T14:00:00,151.0,7.7,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
2003-05-20T20:00:00,150.7,8.1,热带风暴(TS),8,18,,,998,,,,,,,,,,,,,,,,,
2003-05-21T02:00:00,150.6,8.6,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
2003-05-21T08:00:00,150.4,8.9,热带风暴(TS),9,23,,,995,,,,,,,,,,,,,,,,,
2003-05-21T14:00:00,150.4,9.4,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
2003-05-21T20:00:00,150.5,10.0,强热带风暴(STS),10,25,,,990,,,,,,,,,,,,,,,,,
2003-05-22T02:00:00,150.6,10.8,强热带风暴(STS),10,28,,,985,,,,,,,,,,,,,,,,,
2003-05-22T08:00:00,150.8,11.3,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
2003-05-22T14:00:00,151.2,12.6,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
2003-05-22T20:00:00,151.4,13.3,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
2003-05-23T02:00:00,151.4,14.4,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
2003-05-23T08:00:00,151.2,15.0,台风(TY),12,35,,,975,,,,,,,,,,,,,,,,,
2003-05-23T14:00:00,151.2,15.6,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2003-05-23T20:00:00,151.5,16.5,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
2003-05-24T02:00:00,151.6,17.4,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
2003-05-24T08:00:00,151.6,18.3,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
2003-05-24T14:00:00,152.1,19.3,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
2003-05-24T20:00:00,152.5,20.0,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
2003-05-25T02:00:00,154.0,21.2,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
2003-05-25T08:00:00,154.8,22.4,台风(TY),13,40,,,965,,,,,,,,,,,,,,,,,
2003-05-25T14:00:00,155.8,23.8,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2003-05-25T20:00:00,156.8,25.1,台风(TY),12,35,,,970,,,,,,,,,,,,,,,,,
2003-05-26T02:00:00,157.7,26.8,台风(TY),12,33,,,975,,,,,,,,,,,,,,,,,
2003-05-26T08:00:00,158.6,28.2,强热带风暴(STS),11,30,,,980,,,,,,,,,,,,,,,,,
2003-05-26T14:00:00,160.6,29.8,强热带风暴(STS),10,28,,,985,,,,,,,,,,,,,,,,,
2003-05-26T20:00:00,162.5,30.9,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
2003-05-27T02:00:00,164.9,32.3,热带风暴(TS),9,23,,,990,,,,,,,,,,,,,,,,,
2003-05-27T08:00:00,166.9,33.8,热带风暴(TS),8,20,,,995,,,,,,,,,,,,,,,,,
2003-05-27T14:00:00,169.5,34.8,热带低压(TD),7,15,,,996,,,,,,,,,,,,,,,,,
2003-05-27T20:00:00,171.9,35.6,热带低压(TD),7,15,,,996,,,,,,,,,,,,,,,,,
2003-05-28T02:00:00,174.4,35.8,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
