time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
1946-07-12T00:00:00,142.5,12.6,热带风暴(TS),8,20,,,,,,,
1946-07-12T06:00:00,141.4,13.0,热带风暴(TS),9,23,,,,,,,
1946-07-12T12:00:00,140.2,13.4,强热带风暴(STS),10,28,,,,,,,
1946-07-12T18:00:00,138.9,14.0,台风(TY),12,33,,,,,,,
1946-07-13T00:00:00,137.3,14.7,台风(TY),13,38,,,,,,,
1946-07-13T06:00:00,135.9,15.1,强台风(STY),14,43,,,,,,,
1946-07-13T12:00:00,134.2,15.5,强台风(STY),14,46,,,,,,,
1946-07-13T18:00:00,132.9,15.9,强台风(STY),14,46,,,,,,,
1946-07-14T00:00:00,131.7,16.1,强台风(STY),14,46,,,,,,,
1946-07-14T06:00:00,130.3,16.4,强台风(STY),15,48,,,,,,,
1946-07-14T12:00:00,129.1,16.6,超强台风(Super TY),16,51,,,,,,,
1946-07-14T18:00:00,128.1,16.7,超强台风(Super TY),16,51,,,,,,,
1946-07-15T00:00:00,127.2,16.8,超强台风(Super TY),17,61,,,,,,,
1946-07-15T06:00:00,126.2,16.9,超强台风(Super TY),16,51,,,,,,,
1946-07-15T12:00:00,125.1,17.0,超强台风(Super TY),16,51,,,,,,,
1946-07-15T18:00:00,124.1,17.1,超强台风(Super TY),16,51,,,,,,,
1946-07-16T00:00:00,123.3,17.2,超强台风(Super TY),16,51,,,,,,,
1946-07-16T06:00:00,122.6,17.5,强台风(STY),15,48,,,,,,,
1946-07-16T12:00:00,121.7,17.9,强台风(STY),14,46,,,,,,,
1946-07-16T18:00:00,120.7,18.5,强台风(STY),14,46,,,,,,,
1946-07-17T00:00:00,119.7,19.1,强台风(STY),14,46,,,,,,,
1946-07-17T06:00:00,118.9,19.9,强台风(STY),14,46,,,,,,,
1946-07-17T12:00:00,118.2,20.7,强台风(STY),14,46,,,,,,,
1946-07-17T18:00:00,117.4,21.5,强台风(STY),14,46,,,,,,,
1946-07-18T00:00:00,116.6,22.2,强台风(STY),14,43,,,,,,,
1946-07-18T06:00:00,115.2,22.3,强台风(STY),14,43,,,,,,,
1946-07-18T12:00:00,113.8,22.2,强台风(STY),14,43,,,,,,,
1946-07-18T18:00:00,112.2,22.0,台风(TY),13,41,,,,,,,
1946-07-19T00:00:00,112.0,22.5,强热带风暴(STS),10,28,,,,,,,
1946-07-19T06:00:00,112.2,24.0,热带风暴(TS),8,20,,,,,,,
1946-07-19T12:00:00,112.3,25.5,热带低压(TD),7,17,,,,,,,
1946-07-19T18:00:00,113.0,26.5,热带低压(TD),7,15,,,,,,,
1946-07-20T00:00:00,113.0,27.5,热带低压(TD),7,15,,,,,,,
