time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,radius12,remark,forecast,radius7_quad.ne,radius7_quad.se,radius7_quad.sw,radius7_quad.nw,radius10_quad.ne,radius10_quad.se,radius10_quad.sw,radius10_quad.nw,radius12_quad.ne,radius12_quad.se,radius12_quad.sw,radius12_quad.nw
1954-05-05T08:00:00,131.4,7.1,热带低压(TD),7,15,,,1008,,,,,,,,,,,,,,,,,
1954-05-05T14:00:00,130.5,7.0,热带低压(TD),7,15,,,1006,,,,,,,,,,,,,,,,,
1954-05-05T20:00:00,129.7,7.0,热带低压(TD),7,15,,,1006,,,,,,,,,,,,,,,,,
1954-05-06T02:00:00,128.7,7.2,热带低压(TD),7,15,,,1006,,,,,,,,,,,,,,,,,
1954-05-06T08:00:00,128.0,7.5,热带低压(TD),7,15,,,1006,,,,,,,,,,,,,,,,,
1954-05-06T14:00:00,127.3,8.0,热带低压(TD),7,15,,,1006,,,,,,,,,,,,,,,,,
1954-05-06T20:00:00,126.3,8.5,热带低压(TD),7,15,,,1006,,,,,,,,,,,,,,,,,
1954-05-07T02:00:00,125.4,8.9,热带低压(TD),7,15,,,1006,,,,,,,,,,,,,,,,,
1954-05-07T08:00:00,124.2,9.3,热带低压(TD),7,15,,,1006,,,,,,,,,,,,,,,,,
1954-05-07T14:00:00,123.2,9.5,热带风暴(TS),8,20,,,1002,,,,,,,,,,,,,,,,,
1954-05-07T20:00:00,122.3,9.8,热带风暴(TS),8,20,,,1002,,,,,,,,,,,,,,,,,
1954-05-08T02:00:00,121.6,10.0,热带风暴(TS),8,20,,,1002,,,,,,,,,,,,,,,,,
1954-05-08T08:00:00,120.8,10.3,热带风暴(TS),8,20,,,1000,,,,,,,,,,,,,,,,,
1954-05-08T14:00:00,119.7,10.5,强热带风暴(STS),10,25,,,995,,,,,,,,,,,,,,,,,
1954-05-08T20:00:00,118.5,10.7,台风(TY),12,35,,,980,,,,,,,,,,,,,,,,,
1954-05-09T02:00:00,117.0,11.3,台风(TY),12,35,,,980,,,,,,,,,,,,,,,,,
1954-05-09T08:00:00,115.8,11.8,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
1954-05-09T14:00:00,114.7,12.2,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1954-05-09T20:00:00,113.8,12.7,强台风(STY),15,50,,,945,,,,,,,,,,,,,,,,,
1954-05-10T02:00:00,113.1,13.1,强台风(STY),14,45,,,950,,,,,,,,,,,,,,,,,
1954-05-10T08:00:00,112.3,13.5,台风(TY),13,40,,,955,,,,,,,,,,,,,,,,,
1954-05-10T14:00:00,111.8,14.0,台风(TY),13,40,,,955,,,,,,,,,,,,,,,,,
1954-05-10T20:00:00,111.3,14.6,台风(TY),13,40,,,955,,,,,,,,,,,,,,,,,
1954-05-11T02:00:00,110.6,15.3,台风(TY),13,40,,,955,,,,,,,,,,,,,,,,,
1954-05-11T08:00:00,110.0,16.3,台风(TY),13,40,,,955,,,,,,,,,,,,,,,,,
1954-05-11T14:00:00,109.9,17.5,台风(TY),12,35,,,960,,,,,,,,,,,,,,,,,
1954-05-11T20:00:00,109.8,18.3,台风(TY),12,35,,,960,,,,,,,,,,,,,,,,,
1954-05-12T02:00:00,109.7,19.3,强热带风暴(STS),11,30,,,975,,,,,,,,,,,,,,,,,
1954-05-12T08:00:00,109.6,20.1,强热带风暴(STS),10,25,,,982,,,,,,,,,,,,,,,,,
1954-05-12T14:00:00,109.4,21.3,热带风暴(TS),8,20,,,990,,,,,,,,,,,,,,,,,
1954-05-12T20:00:00,109.3,22.8,热带低压(TD),7,15,,,995,,,,,,,,,,,,,,,,,
1954-05-13T02:00:00,109.4,23.6,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
