time,lng,lat,strong,power,speed,moveDir,moveSpeed,pressure,r7,r10,r12,remark,forecast,r7Quad.ne,r7Quad.se,r7Quad.sw,r7Quad.nw,r10Quad.ne,r10Quad.se,r10Quad.sw,r10Quad.nw,r12Quad.ne,r12Quad.se,r12Quad.sw,r12Quad.nw
1964-08-09T08:00:00,143.7,9.0,,0,0,,,1007,,,,,,,,,,,,,,,,,
1964-08-09T14:00:00,141.6,9.8,,0,0,,,1004,,,,,,,,,,,,,,,,,
1964-08-09T20:00:00,139.8,10.8,,0,0,,,1004,,,,,,,,,,,,,,,,,
1964-08-10T02:00:00,138.0,11.8,,0,0,,,1004,,,,,,,,,,,,,,,,,
1964-08-10T08:00:00,136.5,12.4,,0,0,,,1004,,,,,,,,,,,,,,,,,
1964-08-10T14:00:00,135.0,12.9,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1964-08-10T20:00:00,133.4,13.6,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1964-08-11T02:00:00,132.1,14.1,热带低压(TD),7,15,,,1000,,,,,,,,,,,,,,,,,
1964-08-11T08:00:00,130.7,14.8,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1964-08-11T14:00:00,129.9,15.5,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1964-08-11T20:00:00,128.8,16.2,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1964-08-12T02:00:00,127.5,17.0,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1964-08-12T08:00:00,126.2,17.8,热带风暴(TS),8,20,,,998,,,,,,,,,,,,,,,,,
1964-08-12T14:00:00,124.5,18.5,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1964-08-12T20:00:00,122.5,18.6,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1964-08-13T02:00:00,119.5,18.8,热带低压(TD),7,15,,,1002,,,,,,,,,,,,,,,,,
1964-08-13T08:00:00,116.7,18.9,热带低压(TD),6,12,,,1003,,,,,,,,,,,,,,,,,
1964-08-13T14:00:00,115.0,19.0,热带低压(TD),6,12,,,1003,,,,,,,,,,,,,,,,,
1964-08-13T20:00:00,113.7,19.3,热带低压(TD),6,12,,,1003,,,,,,,,,,,,,,,,,
1964-08-14T02:00:00,112.8,19.5,热带低压(TD),6,12,,,1003,,,,,,,,,,,,,,,,,
1964-08-14T08:00:00,112.0,20.0,热带低压(TD),6,12,,,1001,,,,,,,,,,,,,,,,,
1964-08-14T14:00:00,111.3,20.4,热带低压(TD),6,12,,,999,,,,,,,,,,,,,,,,,
1964-08-14T20:00:00,110.6,20.5,热带低压(TD),6,12,,,999,,,,,,,,,,,,,,,,,
1964-08-15T02:00:00,110.0,20.5,热带低压(TD),6,12,,,999,,,,,,,,,,,,,,,,,
1964-08-15T08:00:00,109.8,20.1,热带低压(TD),6,12,,,999,,,,,,,,,,,,,,,,,
1964-08-15T14:00:00,110.2,20.0,热带低压(TD),6,12,,,999,,,,,,,,,,,,,,,,,
1964-08-15T20:00:00,111.0,19.9,热带低压(TD),6,12,,,999,,,,,,,,,,,,,,,,,
1964-08-16T02:00:00,112.1,20.2,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1964-08-16T08:00:00,113.0,20.6,热带低压(TD),6,12,,,1000,,,,,,,,,,,,,,,,,
1964-08-16T14:00:00,114.2,21.0,热带低压(TD),6,12,,,996,,,,,,,,,,,,,,,,,
1964-08-16T20:00:00,115.2,21.5,热带低压(TD),6,12,,,996,,,,,,,,,,,,,,,,,
1964-08-17T02:00:00,115.8,21.9,热带低压(TD),6,12,,,996,,,,,,,,,,,,,,,,,
1964-08-17T08:00:00,116.1,22.4,,5,10,,,996,,,,,,,,,,,,,,,,,
1964-08-17T14:00:00,116.5,22.7,,0,0,,,996,,,,,,,,,,,,,,,,,
1964-08-17T20:00:00,117.0,22.8,,0,0,,,997,,,,,,,,,,,,,,,,,
1964-08-18T02:00:00,117.4,22.8,,0,0,,,998,,,,,,,,,,,,,,,,,
1964-08-18T08:00:00,117.9,22.9,,0,0,,,998,,,,,,,,,,,,,,,,,
1964-08-18T14:00:00,118.2,22.9,,0,0,,,997,,,,,,,,,,,,,,,,,
