time,lng,lat,strong,power,speed,move_dir,move_speed,pressure,radius7,radius10,remark,forecast
2011-09-25T02:00:00,112.1,15.6,热带低压(TD),7,15,南,,998,270,,,
2011-09-25T05:00:00,112.1,15.6,热带低压(TD),7,15,南,,998,270,,,
2011-09-25T08:00:00,113.2,15.6,热带风暴(TS),8,18,西北西,4.0,996,270,,,
2011-09-25T11:00:00,113.0,16.6,热带风暴(TS),8,18,西北西,9.0,996,270,,,
2011-09-25T14:00:00,112.8,16.7,热带风暴(TS),8,18,西北西,11.0,996,270,,,
2011-09-25T17:00:00,112.2,17.0,热带风暴(TS),8,18,西北西,12.0,996,270,,,
2011-09-25T18:00:00,112.1,17.0,热带风暴(TS),8,18,西北西,10.0,996,270,,,
2011-09-25T19:00:00,112.0,17.1,热带风暴(TS),8,18,西北,15.0,996,270,,,
2011-09-25T20:00:00,112.0,17.2,热带风暴(TS),8,18,西北,15.0,995,250,,,
2011-09-25T21:00:00,111.9,17.3,热带风暴(TS),8,18,西北,10.0,995,250,,,
2011-09-25T22:00:00,111.8,17.4,热带风暴(TS),8,18,北西,10.0,995,250,,,
2011-09-25T23:00:00,111.8,17.4,热带风暴(TS),8,18,西北西,10.0,995,250,,,
2011-09-26T00:00:00,111.7,17.4,热带风暴(TS),8,18,西北西,10.0,995,250,,,
2011-09-26T01:00:00,111.6,17.5,热带风暴(TS),8,18,西北西,10.0,995,250,,,
2011-09-26T02:00:00,111.6,17.5,热带风暴(TS),8,18,西北西,13.0,995,250,,,
2011-09-26T03:00:00,111.5,17.6,热带风暴(TS),8,18,西北,10.0,995,250,,,
2011-09-26T04:00:00,111.4,17.6,热带风暴(TS),8,18,西北西,12.0,995,250,,,
2011-09-26T05:00:00,111.4,17.6,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T06:00:00,111.4,17.6,热带风暴(TS),8,18,西北西,6.0,995,250,,,
2011-09-26T07:00:00,111.3,17.4,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T08:00:00,111.2,17.2,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T09:00:00,111.1,17.0,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T10:00:00,111.1,16.9,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T11:00:00,111.0,16.8,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T12:00:00,110.9,16.7,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T13:00:00,110.8,16.6,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T14:00:00,110.7,16.6,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T15:00:00,110.7,16.6,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T16:00:00,110.6,16.6,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T17:00:00,110.5,16.5,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T18:00:00,110.4,16.5,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T19:00:00,110.3,16.5,热带风暴(TS),8,18,西,10.0,995,250,,,
2011-09-26T20:00:00,110.1,16.4,热带风暴(TS),8,18,西北西,20.0,995,250,,,
2011-09-26T21:00:00,109.9,16.3,热带风暴(TS),8,18,西北西,20.0,995,250,,,
2011-09-26T22:00:00,109.8,16.3,热带风暴(TS),8,18,西北西,20.0,995,250,,,
2011-09-26T23:00:00,109.5,16.3,热带风暴(TS),8,18,西北西,20.0,995,250,,,
2011-09-27T00:00:00,109.3,16.4,热带风暴(TS),8,18,西北西,20.0,995,250,,,
2011-09-27T01:00:00,109.1,16.5,热带风暴(TS),8,18,西北西,20.0,995,250,,,
2011-09-27T02:00:00,109.0,16.6,热带风暴(TS),8,18,西北西,20.0,995,250,,,
2011-09-27T03:00:00,108.8,16.7,热带风暴(TS),8,18,西北西,20.0,995,250,,,
2011-09-27T04:00:00,108.7,16.7,热带风暴(TS),8,18,西北西,19.0,995,250,,,
2011-09-27T05:00:00,108.4,16.8,热带风暴(TS),8,18,西北西,20.0,995,250,,,
2011-09-27T06:00:00,108.1,16.8,热带风暴(TS),8,18,西北西,20.0,995,250,,,
2011-09-27T07:00:00,107.8,16.8,热带风暴(TS),8,18,西,20.0,995,250,,,
2011-09-27T08:00:00,107.5,16.8,热带风暴(TS),8,18,西,20.0,995,250,,,
2011-09-27T09:00:00,107.3,16.7,热带风暴(TS),8,18,西,20.0,995,250,,,
2011-09-27T11:00:00,107.1,16.7,热带低压(TD),7,16,西,20.0,998,250,,,
